날짜,시간,강수량,강수형태,기온,습도,하늘상태
8,0,0.4,0,24.700001,95,4
8,100,0,0,25.4,92,4
8,200,0,0,26.299999,90,4
8,300,0,0,27.1,87,4
8,400,0,0,28.299999,84,4
8,500,0,0,28.4,82,4
8,600,0,0,28.1,84,4
8,700,0,0,27.4,87,4
8,800,0,0,26.299999,85,4
8,900,0,0,26.200001,85,4
8,1000,0,0,25.9,86,4
8,1100,0.1,0,25.6,87,4
8,1200,0,0,25.700001,87,4
8,1300,0,0,25.799999,87,4
8,1400,0,0,25.9,87,4
8,1500,0,0,25.5,89,4
8,1600,0,0,25.1,91,4
8,1700,3.6,0,24.299999,95,4
8,1800,0.1,0,24.4,95,4
8,1900,0.2,0,24.4,94,4
8,2000,0.3,0,24.1,93,4
8,2100,0.4,0,24.200001,94,4
8,2200,0.1,0,24.5,95,4
8,2300,0,0,25.299999,95,4
9,0,0,0,26.799999,91,4
9,100,0,0,27.5,88,4
9,200,0,0,28.9,83,4
9,300,1.7,0,28.5,83,4
9,400,0.8,0,28.1,84,4
9,500,1.8,0,27,86,4
9,600,8.2,0,25.700001,88,4
9,700,2.7,0,25.5,88,4
9,800,0,0,26.4,87,4
9,900,0,0,26.299999,87,4
9,1000,0.3,0,25.799999,89,4
9,1100,2.5,0,25.200001,91,4
9,1200,1.5,0,24.799999,90,4
9,1300,1.5,0,23.799999,91,4
9,1400,0.7,0,23.5,94,4
9,1500,5.3,0,23.6,95,4
9,1600,0.4,0,23.9,96,4
9,1700,0.1,0,24.1,97,4
9,1800,0.2,0,24.299999,97,4
9,1900,0.4,0,24.5,97,4
9,2000,0.1,0,25.1,95,4
9,2100,5.1,0,24.799999,96,4
9,2200,25.700001,0,24.5,98,4
9,2300,2.4,0,25,98,4
10,0,1.1,0,25.200001,97,4
10,100,8.1,0,25.1,96,4
10,200,12.8,0,25.1,94,4
10,300,8.3,0,25.200001,94,4
10,400,5,0,24.5,94,4
10,500,2.9,0,24.5,94,4
10,600,4.3,0,24.4,96,4
10,700,10.7,0,24,98,4
10,800,0.2,0,24.6,90,4
10,900,2.8,0,24.299999,92,4
10,1000,28.9,0,23.9,93,4
10,1100,24.9,0,23,95,4
10,1200,3.3,0,22.9,95,4
10,1300,1.1,0,22.9,95,4
10,1400,1.3,0,23,95,4
10,1500,1.4,0,22.700001,95,4
10,1600,0,0,22.6,94,4
10,1700,0,0,22.4,94,4
10,1800,0.1,0,22.4,94,3
10,1900,0,0,22.6,94,4
10,2000,0,0,23.5,94,4
10,2100,0,0,23.6,94,3
10,2200,0,0,23.9,93,4
10,2300,0,0,24.5,92,4
11,0,0,0,26.299999,84,4
11,100,0,0,27.700001,77,4
11,200,0,0,29.200001,69,3
11,300,0,0,29.9,67,3
11,400,0,0,30.5,65,3
11,500,0,0,30.799999,65,3
11,600,0,0,31.299999,66,2
11,700,0,0,30.5,70,2
11,800,0,0,28.799999,74,4
11,900,0,0,28,80,4
11,1000,0,0,27.5,85,3
11,1100,0,0,27.200001,89,4
11,1200,0,0,26.799999,89,3
11,1300,0,0,26.299999,89,3
11,1400,0,0,26,89,4
11,1500,0,0,26,89,3
11,1600,0,0,25.9,90,3
11,1700,0,0,25.9,90,4
11,1800,0,0,25.5,92,4
11,1900,0,0,25.200001,93,4
11,2000,0,0,25.1,92,4
11,2100,0,0,25.5,90,4
11,2200,0,0,26,86,4
11,2300,0,0,26.5,84,4
12,0,0,0,27.6,78,4
12,100,0,0,28.299999,73,4
12,200,0,0,29.1,68,3
12,300,0,0,30,66,2
12,400,0,0,30.700001,65,1
12,500,0,0,31,66,3
12,600,0,0,30.9,66,2
12,700,0,0,29.799999,69,1
12,800,0,0,29.1,69,2
12,900,0,0,28.200001,72,1
12,1000,0,0,27.200001,76,1
12,1100,0,0,25.9,82,1
12,1200,0,0,25.299999,83,1
12,1300,0,0,25,84,1
12,1400,0,0,24.700001,84,1
12,1500,0,0,24.200001,86,1
12,1600,0,0,23.9,88,1
12,1700,0,0,23.700001,90,1
12,1800,0,0,23.200001,90,1
12,1900,0,0,22.9,90,2
12,2000,0,0,23.799999,87,2
12,2100,0,0,24.6,87,2
12,2200,0,0,25.5,84,2
12,2300,0,0,26.5,80,3
13,0,0,0,28.1,73,2
13,100,0,0,29.1,68,3
13,200,0,0,30.299999,65,3
13,300,0,0,31,63,4
13,400,0,0,31.5,62,3
13,500,0,0,31.9,61,3
13,600,0,0,31.700001,63,2
13,700,0,0,31,66,2
13,800,0,0,30,66,1
13,900,0,0,29.200001,70,1
13,1000,0,0,28.200001,77,1
13,1100,0,0,27.6,81,1
13,1200,0,0,26.9,82,1
13,1300,0,0,26.5,83,1
13,1400,0,0,26.1,83,1
13,1500,0,0,26.5,84,4
13,1600,0,0,26.5,85,4
13,1700,0,0,26.5,87,4
13,1800,0,0,26.1,87,3
13,1900,0,0,25.700001,88,2
13,2000,0,0,25.799999,87,1
13,2100,0,0,27,84,1
13,2200,0,0,28.200001,80,2
13,2300,0,0,29.700001,76,1
14,0,0,0,30.799999,73,1
14,100,0,0,32,71,1
14,200,0,0,32.299999,71,2
14,300,0.1,0,31.4,72,3
14,400,0,0,31.4,72,3
14,500,0,0,31.299999,65,3
14,600,0,0,30.200001,71,3
14,700,0,0,28.6,82,4
14,800,0,0,28.200001,82,4
14,900,0,0,27.700001,83,3
14,1000,0,0,27,84,3
14,1100,0,0,27.1,84,4
14,1200,0,0,26.799999,85,4
14,1300,0.2,0,26.4,86,4
14,1400,0,0,26.200001,86,4
14,1500,0,0,25.799999,88,4
14,1600,0.2,0,25.299999,91,4
14,1700,0.4,0,24.5,95,4
14,1800,4.8,0,23.6,94,4
14,1900,34.5,0,22.6,95,4
14,2000,1.2,0,23.1,93,4
14,2100,0,0,23.200001,95,4
14,2200,0,0,23.9,95,4
14,2300,0,0,24.200001,96,4
15,0,0,0,25,92,4
15,100,0,0,25.6,89,4
15,200,0.1,0,25.4,89,4
15,300,0.5,0,24.9,90,4
15,400,0,0,24.9,91,4
15,500,3.1,0,24.299999,92,4
15,600,3.2,0,24.4,92,4
15,700,0.1,0,24.9,90,4
15,800,0,0,25.700001,87,4
15,900,0,0,25.4,89,4
15,1000,0.5,0,24.9,91,4
15,1100,0.5,0,24.700001,93,4
15,1200,2,0,24.700001,93,4
15,1300,3.8,0,24.4,93,4
15,1400,0.5,0,24.299999,95,4
15,1500,0.4,0,24,95,4
15,1600,0.2,0,23.6,94,4
15,1700,3.4,0,23.200001,94,4
15,1800,5.7,0,23.1,94,4
15,1900,8.3,0,23,94,4
15,2000,1,0,23.4,97,4
15,2100,0,0,23.5,97,4
15,2200,0,0,23.700001,95,4
15,2300,0,0,24.299999,93,4
16,0,0,0,25.700001,88,4
16,100,0,0,27,83,4
16,200,0,0,28,81,4
16,300,0,0,27.700001,80,4
16,400,0,0,27.700001,79,4
16,500,0,0,27.6,78,4
16,600,0,0,27.1,79,4
16,700,0,0,26.799999,81,4
16,800,0,0,26.700001,81,4
16,900,0,0,26.6,82,4
16,1000,0,0,26.5,83,4
16,1100,0,0,26.5,84,4
16,1200,0,0,26.5,85,4
16,1300,0,0,26.299999,87,4
16,1400,0,0,26.200001,89,4
16,1500,0,0,25.9,91,4
16,1600,0,0,25.6,92,4
16,1700,0,0,25.200001,93,4
16,1800,0,0,25.299999,93,4
16,1900,0,0,25.4,93,4
16,2000,0,0,25.700001,91,4
16,2100,0,0,26.200001,89,4
16,2200,0,0,27,85,4
16,2300,0,0,27.799999,80,4
17,0,0,0,28.299999,78,4
17,100,0,0,28.4,76,4
17,200,0,0,28.5,75,4
17,300,0.5,0,28.5,77,4
17,400,5.8,0,27,80,4
17,500,0,0,28,77,4
17,600,0,0,28.299999,75,4
17,700,0,0,27.6,76,4
17,800,0,0,27,74,4
17,900,0,0,26.299999,77,4
17,1000,0,0,25.6,81,4
17,1100,0,0,25.299999,86,4
17,1200,0,0,25.200001,87,4
17,1300,0.3,0,24.1,90,4
17,1400,0.3,0,23.6,91,4
17,1500,0.3,0,23.6,91,4
17,1600,0.1,0,23.700001,91,4
17,1700,0.2,0,23.700001,90,4
17,1800,0,0,23.799999,91,4
17,1900,0.3,0,23.9,93,4
17,2000,0.9,0,23.6,94,4
17,2100,0.5,0,23.5,94,4
17,2200,0.4,0,23.5,93,4
17,2300,0.2,0,23.6,93,4
18,0,0,0,25,90,4
18,100,0.1,0,26.299999,85,4
18,200,0.1,0,27.5,80,4
18,300,0,0,28.6,75,3
18,400,0,0,29.1,72,4
18,500,0,0,30.1,71,3
18,600,0,0,30,70,3
18,700,0,0,29.4,72,3
18,800,0,0,29.200001,71,3
18,900,0,0,28.700001,74,4
18,1000,0,0,27.700001,79,2
18,1100,0,0,26.9,84,2
18,1200,0,0,26.299999,86,1
18,1300,0,0,25.799999,89,1
18,1400,0,0,25.6,90,1
18,1500,0,0,25.200001,91,1
18,1600,0,0,24.9,92,3
18,1700,0,0,24.799999,93,4
18,1800,0,0,24.9,93,4
18,1900,0,0,24.9,93,4
18,2000,0,0,25.299999,91,4
18,2100,0,0,25.5,88,3
18,2200,0,0,25.9,86,3
18,2300,0,0,26.799999,82,3
19,0,0,0,28,76,3
19,100,0,0,29.200001,71,2
19,200,0,0,29.9,66,1
19,300,0,0,31.4,63,2
19,400,0,0,32.200001,61,3
19,500,0,0,32.200001,61,3
19,600,0,0,31.9,64,4
19,700,0,0,30.6,70,3
19,800,0,0,30.5,69,3
19,900,0,0,29.5,72,3
19,1000,0,0,29,73,4
19,1100,0,0,28.5,76,4
19,1200,0,0,28.200001,78,4
19,1300,0,0,28.299999,79,3
19,1400,0,0,27.5,82,4
19,1500,0,0,26.9,84,3
19,1600,0,0,26.4,86,3
19,1700,0,0,26.1,87,3
19,1800,0,0,26.1,89,3
19,1900,0,0,25.799999,90,3
19,2000,0,0,25.700001,90,3
19,2100,0,0,26.5,87,3
19,2200,0,0,27.6,83,2
19,2300,0,0,28.799999,80,1
20,0,0,0,30.1,74,1
20,100,0,0,31,68,2
20,200,0,0,31.6,64,3
20,300,0,0,32.299999,64,3
20,400,0,0,33,63,2
20,500,0,0,33.299999,63,1
20,600,0,0,32.5,66,3
20,700,0,0,32.099998,67,2
20,800,0,0,31.799999,70,1
20,900,0,0,30.9,73,1
20,1000,0,0,30.1,75,2
20,1100,0,0,29.4,78,4
20,1200,0,0,29.200001,78,4
20,1300,0,0,29,80,4
20,1400,0,0,28.700001,82,3
20,1500,0,0,28.6,82,1
20,1600,0,0,28.6,82,2
20,1700,0,0,28.4,83,2
20,1800,0,0,27.799999,84,2
20,1900,0,0,27.4,85,4
20,2000,0,0,27.5,86,4
20,2100,0,0,27.6,85,4
20,2200,0,0,27.9,83,4
20,2300,0,0,28.299999,81,4
21,0,0,0,29.1,79,4
21,100,0,0,31.1,74,4
21,200,0,0,31.799999,71,4
21,300,0,0,31.799999,70,4
21,400,0,0,31.700001,70,4
21,500,0,0,31.6,71,4
21,600,0,0,31.700001,74,4
21,700,0,0,31.799999,76,4
21,800,0,0,31.200001,75,3
21,900,0,0,30.4,79,4
21,1000,0,0,29.799999,83,4
21,1100,0,0,29.5,86,4
21,1200,0,0,29.5,86,4
21,1300,0,0,29.6,85,4
21,1400,0,0,29.5,85,4
21,1500,0,0,29.200001,86,4
21,1600,0,0,28.9,88,4
21,1700,0,0,28.6,90,4
21,1800,0.2,0,28,90,4
21,1900,0.2,0,27.5,91,4
21,2000,0.2,0,27.5,91,4
21,2100,0.2,0,27.299999,91,4
21,2200,0.2,0,27.1,91,4
21,2300,0.2,0,27,91,4
22,0,0,0,27.6,89,4
22,100,0,0,28.799999,85,4
22,200,0,0,29.9,80,4
22,300,0,0,30.4,77,4
22,400,0,0,31.299999,74,4
22,500,0,0,31.5,73,4
22,600,0,0,30.799999,73,4
22,700,0,0,30.799999,73,4
22,800,0,0,29.799999,79,4
22,900,0,0,29.700001,80,4
22,1000,0,0,29.4,82,4
22,1100,0.8,0,28.200001,88,4
22,1200,0.2,0,27.9,90,4
22,1300,0,0,27.6,90,3
22,1400,0.2,0,27.1,91,4
22,1500,0.1,0,26.799999,91,4
22,1600,0,0,26.6,91,4
22,1700,0,0,26.4,91,4
22,1800,0,0,26.6,91,4
22,1900,0,0,26.6,91,4
22,2000,0.1,0,26.4,95,4
22,2100,1.9,0,26,96,4
22,2200,10.4,0,25.799999,96,4
22,2300,23.9,0,25.700001,95,4
23,0,23.5,0,25.5,95,4
23,100,26.299999,0,25.200001,94,4
23,200,20.6,0,25.1,94,4
23,300,0.1,0,25.6,93,4
23,400,0,0,26,92,4
23,500,0,0,26.6,91,4
23,600,0,0,27.4,90,4
23,700,0,0,28,89,4
23,800,0,0,28.4,82,4
23,900,0,0,27.9,83,3
23,1000,0.1,0,27.5,85,3
23,1100,0,0,27.200001,86,4
23,1200,0,0,27.1,86,3
23,1300,0,0,27,85,1
23,1400,0,0,26.799999,87,2
23,1500,0,0,26.4,88,2
23,1600,0,0,26.1,88,4
23,1700,0,0,25.700001,88,4
23,1800,0,0,25.6,89,4
23,1900,0,0,25.4,90,4
23,2000,0,0,26.1,90,4
23,2100,0,0,25.9,89,4
23,2200,0,0,25.9,88,4
23,2300,0.7,0,25.4,89,4
24,0,0,0,26.799999,83,4
24,100,0,0,26.9,82,4
24,200,0.3,0,26,83,4
24,300,1.6,0,25,84,4
24,400,0.2,0,25.1,83,4
24,500,0,0,25.700001,80,4
24,600,0,0,26.299999,81,4
24,700,0,0,26.200001,84,4
24,800,0,0,26.9,84,4
24,900,0,0,26.799999,85,4
24,1000,0,0,26.5,87,3
24,1100,0,0,26.299999,88,3
24,1200,0,0,26,88,2
24,1300,0,0,25.799999,88,1
24,1400,0,0,25.6,90,2
24,1500,0,0,25.6,91,2
24,1600,0,0,25.700001,92,4
24,1700,0,0,25.700001,94,4
24,1800,0,0,25.1,94,3
24,1900,0,0,24.700001,94,2
24,2000,0,0,24.4,95,2
24,2100,0,0,24.9,92,4
24,2200,0,0,26.200001,87,2
24,2300,0,0,28,78,2
25,0,0,0,29.799999,72,2
25,100,0,0,31.1,67,1
25,200,0,0,32.099998,62,1
25,300,0,0,33,58,1
25,400,0,0,33.5,55,1
25,500,0,0,34,53,2
25,600,0,0,33.900002,53,2
25,700,0,0,33.400002,54,1
25,800,0,0,32.200001,57,1
25,900,0,0,31,63,1
25,1000,0,0,29.700001,69,1
25,1100,0,0,29.200001,69,1
25,1200,0,0,28.299999,69,1
25,1300,0,0,27.5,69,1
25,1400,0,0,26.4,70,1
25,1500,0,0,26,72,1
25,1600,0,0,25.6,74,1
25,1700,0,0,25.200001,76,1
25,1800,0,0,24.9,77,1
25,1900,0,0,24.5,79,1
25,2000,0,0,24.1,75,1
25,2100,0,0,24.700001,71,2
25,2200,0,0,25.9,66,2
25,2300,0,0,27,61,1
26,0,0,0,28.5,58,1
26,100,0,0,29.9,55,1
26,200,0,0,30.799999,55,1
26,300,0,0,31.299999,54,1
26,400,0,0,31.700001,54,2
26,500,0,0,31.9,52,1
26,600,0,0,32,51,1
26,700,0,0,31.799999,51,2
26,800,0,0,30.799999,55,2
26,900,0,0,29.9,58,3
26,1000,0,0,29,61,2
26,1100,0,0,28.299999,64,2
26,1200,0,0,27.799999,65,1
26,1300,0,0,27.4,65,1
26,1400,0,0,27.200001,64,3
26,1500,0,0,26.6,65,2
26,1600,0,0,25.799999,67,2
26,1700,0,0,25.6,67,4
26,1800,0,0,25.1,67,4
26,1900,0,0,24.9,66,4
26,2000,0,0,24.5,66,4
26,2100,0,0,24.9,64,4
26,2200,0,0,25.799999,60,4
26,2300,0,0,25.6,61,4
27,0,0,0,26.200001,60,4
27,100,0,0,26.1,61,4
27,200,0,0,26.200001,63,4
27,300,0,0,27.299999,63,4
27,400,0,0,28,63,4
27,500,0,0,28.4,62,4
27,600,0,0,28.299999,65,4
27,700,0,0,27.799999,69,4
27,800,0,0,28.1,68,4
27,900,0,0,27.799999,70,4
27,1000,0.2,0,27.4,73,4
27,1100,0,0,27.1,76,4
27,1200,0.2,0,26.299999,80,4
27,1300,0.4,0,25.1,86,4
27,1400,3,0,24.5,89,4
27,1500,0.6,0,24.299999,90,4
27,1600,0.6,0,24.299999,92,4
27,1700,0,0,24.200001,93,4
27,1800,0,0,24.299999,92,4
27,1900,1.2,0,24.299999,92,4
27,2000,0.7,0,24,90,4
27,2100,0.4,0,24.200001,90,4
27,2200,0.1,0,24.299999,90,4
27,2300,1,0,24.200001,90,4
28,0,2,0,24.299999,90,4
28,100,0.2,0,24.799999,90,4
28,200,0,0,25,88,4
28,300,0.2,0,25.299999,88,4
28,400,0.3,0,25.1,89,4
28,500,0.1,0,25.299999,90,4
28,600,0,0,25.799999,90,4
28,700,0,0,26.299999,88,4
28,800,0,0,25.799999,84,4
28,900,0,0,25.6,85,4
28,1000,0,0,25.299999,86,4
28,1100,0,0,25.1,87,3
28,1200,0,0,25.299999,88,3
28,1300,0,0,25.299999,90,4
28,1400,0,0,25.4,93,4
28,1500,0,0,25.4,93,4
28,1600,0,0,25.5,93,4
28,1700,0,0,25.6,93,4
28,1800,0,0,25.299999,93,4
28,1900,0,0,25.1,92,4
28,2000,0,0,25.299999,90,4
28,2100,0,0,25.6,89,4
28,2200,0,0,26,86,4
28,2300,0,0,26.700001,84,4
29,0,0,0,26.9,81,4
29,100,0,0,27.299999,78,4
29,200,0,0,27.9,75,4
29,300,0,0,28.4,74,4
29,400,0,0,28.9,72,4
29,500,0,0,28.700001,71,4
29,600,0,0,29.299999,69,4
29,700,0,0,29,69,3
29,800,0,0,29.1,69,4
29,900,0,0,28.299999,72,3
29,1000,0,0,27.5,74,2
29,1100,0,0,26.9,76,2
29,1200,0,0,26.299999,77,4
29,1300,0,0,25.799999,78,3
29,1400,0,0,25.299999,80,2
29,1500,0,0,24.9,80,3
29,1600,0,0,24.799999,80,3
29,1700,0,0,24.5,80,3
29,1800,0,0,24.6,81,4
29,1900,0,0,24.6,82,3
29,2000,0,0,24.6,82,4
29,2100,0,0,24.700001,82,3
29,2200,0,0,25.299999,82,4
29,2300,0,0,25.9,81,4
30,0,0,0,27.200001,76,4
30,100,0,0,28.799999,69,4
30,200,0,0,30,64,4
30,300,0,0,30.700001,61,3
30,400,0,0,31.200001,60,3
30,500,0,0,31.799999,56,3
30,600,0,0,31.4,56,3
30,700,0,0,30.5,57,4
30,800,0,0,29.5,60,4
30,900,0,0,28.799999,65,4
30,1000,0,0,28.200001,70,3
30,1100,0,0,27.9,74,4
30,1200,0,0,27.6,77,4
30,1300,0,0,27.1,81,4
30,1400,0,0,26.700001,84,4
30,1500,0,0,26.200001,85,4
30,1600,0,0,25.9,86,4
30,1700,0,0,25.5,86,4
30,1800,0,0,25.299999,88,4
30,1900,0,0,25.299999,89,4
30,2000,0,0,25.6,89,4
30,2100,1.9,0,24.700001,90,4
30,2200,0.3,0,24.200001,90,4
30,2300,1.1,0,23.700001,90,4
31,0,2.6,0,24,90,4
31,100,0.6,0,24.700001,89,4
31,200,0.4,0,25.5,88,4
31,300,0,0,25.700001,86,4
31,400,0,0,26,84,4
31,500,0,0,25.700001,84,4
31,600,0.2,0,25.6,87,4
31,700,0.2,0,25.700001,88,4
31,800,0,0,25.799999,87,4
31,900,0,0,25.4,87,4
31,1000,0,0,24.9,88,4
31,1100,0,0,24.299999,89,4
31,1200,0,0,24.299999,90,4
31,1300,0,0,24.4,91,4
31,1400,0,0,24.200001,92,4
31,1500,0,0,24.299999,92,4
31,1600,0.2,0,24.299999,93,4
31,1700,1.7,0,24,94,4
31,1800,0.2,0,23.9,94,4
31,1900,0,0,23.799999,94,4
31,2000,0,0,24,93,4
31,2100,0,0,24.200001,92,4
31,2200,0,0,24.9,89,4
31,2300,0,0,26.6,84,4
 Start : 20170801 ,,,,,,
1,0,0,0,27.9,80,4
1,100,0,0,29,76,3
1,200,0,0,30,73,3
1,300,0,0,30.9,70,2
1,400,0,0,31.5,69,3
1,500,0,0,32.099998,66,2
1,600,0,0,32.099998,65,2
1,700,0,0,31.9,66,2
1,800,0,0,31.200001,65,1
1,900,0,0,30.299999,69,2
1,1000,0,0,29.4,73,3
1,1100,0,0,28.9,76,4
1,1200,0,0,28.6,79,4
1,1300,0,0,28.299999,82,4
1,1400,0,0,28,86,4
1,1500,0,0,27.799999,87,4
1,1600,0,0,27.5,88,3
1,1700,0,0,27.299999,88,4
1,1800,0,0,27,89,4
1,1900,0,0,26.6,91,2
1,2000,0,0,26.700001,88,3
1,2100,0,0,27.299999,85,3
1,2200,0,0,27.799999,80,2
1,2300,0,0,29.299999,74,1
2,0,0,0,30.6,69,4
2,100,0,0,31.1,66,4
2,200,0,0,31.700001,63,4
2,300,0,0,32.299999,62,4
2,400,0,0,32.599998,61,4
2,500,0,0,32.599998,63,4
2,600,0,0,32,63,4
2,700,0,0,31.799999,64,4
2,800,0,0,31.700001,63,4
2,900,0,0,31,68,4
2,1000,0,0,30.299999,72,3
2,1100,0,0,29.700001,76,2
2,1200,0,0,29.299999,79,1
2,1300,0,0,29.1,80,2
2,1400,0,0,28.799999,82,2
2,1500,0,0,28.1,83,3
2,1600,0,0,27.700001,82,3
2,1700,0,0,27.4,83,2
2,1800,0,0,27.299999,82,3
2,1900,0,0,27.1,82,4
2,2000,0,0,26.700001,82,4
2,2100,0,0,27.1,79,4
2,2200,0,0,27.6,75,2
2,2300,0,0,28.700001,69,3
3,0,0,0,29.799999,63,3
3,100,0,0,31.200001,57,2
3,200,0,0,32.099998,52,3
3,300,0,0,32.599998,50,4
3,400,0,0,32.5,48,4
3,500,0,0,32.599998,50,3
3,600,0,0,31.9,51,4
3,700,0,0,32.400002,50,3
3,800,0,0,30.9,56,1
3,900,0,0,29.9,61,1
3,1000,0,0,29.1,66,2
3,1100,0,0,29.1,68,3
3,1200,0,0,28.299999,69,4
3,1300,0,0,27.799999,69,3
3,1400,0,0,27.299999,69,4
3,1500,0,0,27.1,72,4
3,1600,0,0,27,74,4
3,1700,0,0,26.9,77,3
3,1800,0,0,26.5,78,1
3,1900,0,0,26,80,1
3,2000,0,0,25.799999,81,1
3,2100,0,0,26.700001,78,2
3,2200,0,0,27.700001,75,1
3,2300,0,0,28.700001,73,2
4,0,0,0,29.9,69,3
4,100,0,0,31,63,4
4,200,0,0,31.200001,59,4
4,300,0,0,32.099998,57,4
4,400,0,0,32.700001,57,4
4,500,0,0,33.099998,57,4
4,600,0,0,32.900002,56,3
4,700,0,0,33.099998,56,3
4,800,0,0,32.599998,59,3
4,900,0,0,31.299999,64,3
4,1000,0,0,30.299999,68,4
4,1100,0,0,29.799999,70,4
4,1200,0,0,29.4,74,4
4,1300,0,0,29.1,78,4
4,1400,0,0,28.6,84,4
4,1500,0,0,28.4,84,4
4,1600,0,0,28,86,4
4,1700,0,0,27.799999,87,4
4,1800,0,0,27.700001,87,4
4,1900,0,0,27.6,87,3
4,2000,0,0,27.4,81,3
4,2100,0,0,28.5,77,3
4,2200,0,0,29.799999,72,3
4,2300,0,0,31,69,2
5,0,0,0,32.200001,67,2
5,100,0,0,33.299999,65,3
5,200,0,0,34.099998,65,3
5,300,0,0,34.599998,61,3
5,400,0,0,34.400002,60,3
5,500,0,0,33.400002,60,3
5,600,0,0,33.900002,60,2
5,700,0,0,32.799999,65,4
5,800,0,0,31.700001,68,3
5,900,0,0,31.4,69,4
5,1000,0,0,31.1,71,3
5,1100,0,0,30.9,72,4
5,1200,0,0,30.799999,75,4
5,1300,0,0,30.4,78,4
5,1400,0,0,30,83,3
5,1500,0,0,29.700001,83,4
5,1600,0,0,29.200001,84,2
5,1700,0,0,28.9,84,3
5,1800,0,0,28.700001,85,4
5,1900,0,0,28.6,86,4
5,2000,0,0,28.299999,81,4
5,2100,0,0,28.6,81,4
5,2200,0,0,29,80,4
5,2300,0,0,29.9,78,4
6,0,0.1,0,28.4,78,4
6,100,2.4,0,27,81,4
6,200,0,0,27.799999,79,4
6,300,0,0,28.799999,78,4
6,400,0.1,0,30.200001,75,4
6,500,0,0,32.099998,69,4
6,600,0,0,33,66,2
6,700,0,0,32.5,67,2
6,800,0,0,30.9,70,4
6,900,0,0,30.200001,73,4
6,1000,0,0,29.6,78,4
6,1100,0,0,29.5,81,4
6,1200,0,0,28.799999,82,3
6,1300,0,0,28.6,84,2
6,1400,0,0,28.1,86,2
6,1500,0,0,27.6,88,2
6,1600,0,0,27.1,91,1
6,1700,0,0,26.5,93,1
6,1800,0,0,26.4,93,1
6,1900,0,0,26.4,93,2
6,2000,0,0,26.5,91,2
6,2100,0,0,27,89,3
6,2200,0,0,27.799999,85,3
6,2300,0,0,28.9,78,4
7,0,0,0,30.200001,73,4
7,100,0,0,31.1,66,3
7,200,0,0,32.200001,62,2
7,300,0,0,33.200001,59,2
7,400,0,0,33.299999,59,1
7,500,0,0,33.400002,60,2
7,600,0,0,33,56,1
7,700,0,0,31.9,57,1
7,800,0,0,30.4,60,1
7,900,0,0,28.799999,67,2
7,1000,0,0,28,74,2
7,1100,0,0,27.799999,77,1
7,1200,0,0,27.299999,80,1
7,1300,0,0,26.9,82,1
7,1400,0,0,26.6,84,1
7,1500,0,0,26.299999,86,1
7,1600,0,0,25.799999,88,1
7,1700,0,0,25.299999,91,1
7,1800,0,0,25.200001,91,3
7,1900,0,0,25.200001,91,4
7,2000,0,0,25.299999,90,4
7,2100,0,0,26.1,87,3
7,2200,0,0,27,83,2
7,2300,0,0,28.1,79,3
8,0,0,0,28.5,74,4
8,100,0,0,29.299999,68,4
8,200,0,0,29.5,64,4
8,300,0,0,29.700001,65,4
8,400,0,0,29.799999,65,4
8,500,0,0,29.700001,65,4
8,600,0,0,29.799999,63,4
8,700,0,0,29.9,61,4
8,800,0,0,30,57,4
8,900,0,0,28.9,63,4
8,1000,0,0,28,69,4
8,1100,0,0,27.200001,73,4
8,1200,0,0,27,76,4
8,1300,0,0,26.799999,79,4
8,1400,0,0,26.6,83,4
8,1500,0,0,26.5,84,4
8,1600,0,0,26.4,84,4
8,1700,0.1,0,26.200001,85,3
8,1800,0.2,0,25.4,88,4
8,1900,0,0,25.200001,87,4
8,2000,0,0,24.9,91,4
8,2100,0,0,25.1,89,3
8,2200,0,0,25.9,83,3
8,2300,0,0,26.5,78,4
9,0,0,0,27.299999,72,4
9,100,0,0,27.6,67,4
9,200,0,0,28.200001,63,4
9,300,0,0,29.1,59,4
9,400,0,0,30,54,4
9,500,0,0,30.700001,51,4
9,600,0,0,30.5,52,3
9,700,0,0,29.4,58,4
9,800,0,0,28.4,60,3
9,900,0,0,28.1,64,4
9,1000,0,0,27.799999,67,4
9,1100,0.1,0,27.5,70,4
9,1200,0.3,0,25.9,77,4
9,1300,0.9,0,24.4,83,4
9,1400,2.5,0,23.9,86,3
9,1500,2.2,0,23.9,88,4
9,1600,1.3,0,23.9,89,4
9,1700,0,0,24,90,4
9,1800,0,0,24.200001,91,4
9,1900,0.5,0,23.9,93,4
9,2000,0.5,0,23.6,90,3
9,2100,0,0,23.700001,90,4
9,2200,0,0,23.700001,90,4
9,2300,0.1,0,23.799999,90,4
10,0,0.6,0,24.299999,87,4
10,100,0.1,0,24.9,84,4
10,200,0,0,25,80,4
10,300,0.4,0,24.9,82,4
10,400,0.5,0,25.299999,83,4
10,500,0.2,0,25.700001,85,4
10,600,0.3,0,25.6,85,4
10,700,0.2,0,25.5,83,4
10,800,0.2,0,25.4,84,4
10,900,0.4,0,24.799999,85,4
10,1000,0,0,25.1,86,4
10,1100,0.4,0,25,87,4
10,1200,0.9,0,24.700001,87,4
10,1300,5.7,0,24.200001,87,4
10,1400,1.7,0,24.1,87,3
10,1500,0.1,0,24.1,86,3
10,1600,0,0,24,86,3
10,1700,0,0,23.9,86,4
10,1800,0,0,24.1,87,4
10,1900,0,0,24.200001,88,4
