날짜,시간,강수량,강수형태,기온,습도,하늘상태
8,900,1.1,2,2.2,93,4
8,1000,0.2,1,2.6,92,4
8,1100,0.2,1,2.7,91,4
8,1200,0.2,1,3.1,89,4
8,1300,0,0,3.6,88,4
8,1400,0,0,3.7,86,2
8,1500,0,0,3.5,87,2
8,1600,0,0,3,88,2
8,1700,0,0,2.8,88,2
8,1800,0,0,2.5,90,3
8,1900,0,0,2.1,92,4
8,2000,0,0,2.1,91,3
8,2100,0,0,1.8,89,4
8,2200,0,0,2,87,4
8,2300,0,0,3.1,83,4
9,0,0,0,5.6,73,3
9,100,0,0,8.5,59,1
9,200,0,0,10.9,44,2
9,300,0,0,12.5,35,1
9,400,0,0,13.7,30,1
9,500,0,0,14.4,28,1
9,600,0,0,14.6,28,1
9,700,0,0,14.5,27,1
9,800,0,0,13.7,31,1
9,900,0,0,12.5,38,1
9,1000,0,0,11.9,42,1
9,1100,0,0,11.6,46,1
9,1200,0,0,10.9,49,1
9,1300,0,0,10.5,52,4
9,1400,0,0,10.2,53,4
9,1500,0,0,9.7,55,4
9,1600,0,0,9.6,54,1
9,1700,0,0,8.9,57,3
9,1800,0,0,8.8,57,3
9,1900,0,0,8.7,57,3
9,2000,0,0,9,59,3
9,2100,0,0,9.9,54,3
9,2200,0,0,11.8,47,4
9,2300,0,0,13.3,42,4
10,0,0,0,17,38,2
10,100,0,0,19.6,41,2
10,200,0,0,21.299999,45,2
10,300,0,0,21.9,42,4
10,400,0,0,21.5,43,4
10,500,0,0,21.700001,41,4
10,600,0,0,21.1,41,4
10,700,0,0,20.5,45,4
10,800,0,0,19.299999,52,4
10,900,0,0,19.1,59,4
10,1000,0.2,1,18.9,66,4
10,1100,0.5,1,17.6,76,4
10,1200,4.3,1,15.7,85,4
10,1300,0.9,1,15.2,85,4
10,1400,0,0,14.4,86,4
10,1500,0,0,13.4,84,2
10,1600,0,0,12.5,83,3
10,1700,0,0,11,82,2
10,1800,0,0,10.2,84,3
10,1900,0,0,9.9,86,3
10,2000,0,0,9.3,86,1
10,2100,0,0,9.5,83,1
10,2200,0,0,10.8,74,1
10,2300,0,0,12.3,63,1
11,0,0,0,13.7,56,1
11,100,0,0,15,51,1
11,200,0,0,15.5,48,1
11,300,0,0,15.9,41,1
11,400,0,0,16.200001,37,1
11,500,0,0,16.4,33,1
11,600,0,0,16.1,31,1
11,700,0,0,15.4,30,1
11,800,0,0,14.9,27,1
11,900,0,0,13.4,31,1
11,1000,0,0,12.5,34,1
11,1100,0,0,11.9,37,2
11,1200,0,0,11.2,41,4
11,1300,0,0,10.4,46,3
11,1400,0,0,9.9,50,4
11,1500,0,0,9.6,53,4
11,1600,0,0,9.1,57,1
11,1700,0,0,8.7,62,1
11,1800,0,0,8.6,65,1
11,1900,0,0,8.3,68,1
11,2000,0,0,7.8,71,1
11,2100,0,0,9,67,1
11,2200,0,0,11.1,60,1
11,2300,0,0,13.1,54,1
12,0,0,0,14.8,46,1
12,100,0,0,16.6,36,1
12,200,0,0,17.700001,28,1
12,300,0,0,18.6,26,1
12,400,0,0,19.1,24,1
12,500,0,0,19.1,21,1
12,600,0,0,18.799999,22,1
12,700,0,0,18.4,23,1
12,800,0,0,16.9,20,1
12,900,0,0,15.4,20,1
12,1000,0,0,14.4,23,1
12,1100,0,0,14,25,1
12,1200,0,0,13,28,1
12,1300,0,0,12,31,1
12,1400,0,0,11.3,33,2
12,1500,0,0,10.7,38,4
12,1600,0,0,10.3,42,4
12,1700,0,0,10,46,4
12,1800,0,0,9.8,50,4
12,1900,0,0,9.2,55,4
12,2000,0,0,9.2,57,4
12,2100,0,0,10.1,51,4
12,2200,0,0,11.8,42,4
12,2300,0,0,14,32,4
13,0,0,0,15.5,26,4
13,100,0,0,16.299999,23,4
13,200,0,0,17.1,20,4
13,300,0,0,17.6,20,4
13,400,0,0,17.6,22,4
13,500,0,0,18,23,4
13,600,0,0,18.299999,22,4
13,700,0,0,18.4,22,4
13,800,0,0,17.4,25,4
13,900,0,0,16.799999,29,4
13,1000,0,0,16.6,32,4
13,1100,0,0,16.700001,35,4
13,1200,0,0,16.200001,34,4
13,1300,0,0,15.5,33,4
13,1400,0,0,14.9,32,4
13,1500,0,0,14.3,33,4
13,1600,0,0,13.6,37,4
13,1700,0.4,1,11.3,51,4
13,1800,0.6,1,9.8,63,4
13,1900,0.9,1,9.2,67,4
13,2000,0.8,1,8.1,82,4
13,2100,0.7,1,7.3,86,4
13,2200,1.1,1,6.8,88,4
13,2300,2.3,1,6.5,90,4
14,0,0.9,1,6.8,90,4
14,100,0.5,1,7.4,90,4
14,200,0.2,1,7.8,89,4
14,300,0.2,1,8.2,88,4
14,400,0.4,1,8.6,87,4
14,500,0.2,1,8.8,83,4
14,600,0,0,9.3,80,4
14,700,0,0,9.8,76,4
14,800,0,0,9.9,71,4
14,900,0,0,9.9,72,4
14,1000,0,0,9.9,74,4
14,1100,0,0,9.7,75,4
14,1200,0,0,9.3,77,4
14,1300,0,0,8.7,78,4
14,1400,0,0,7.8,81,4
14,1500,0,0,7.6,81,4
14,1600,0,0,7.5,82,3
14,1700,0,0,7.5,83,1
14,1800,0,0,7.1,85,1
14,1900,0,0,6.6,87,1
14,2000,0,0,6.3,87,1
14,2100,0,0,7,84,1
14,2200,0,0,8.3,78,3
14,2300,0,0,9.7,69,4
15,0,0,0,10.9,62,4
15,100,0,0,12.3,56,2
15,200,0,0,13.2,52,2
15,300,0,0,13.5,51,3
15,400,0,0,13.3,53,4
15,500,0,0,12.4,56,4
15,600,0,0,11.9,57,4
15,700,0,0,12,57,4
15,800,0,0,11.2,56,3
15,900,0,0,10.9,56,3
15,1000,0,0,10.4,58,3
15,1100,0,0,10.4,57,2
15,1200,0,0,10,59,1
15,1300,0,0,9.2,62,1
15,1400,0,0,8.6,68,1
15,1500,0,0,8.1,71,1
15,1600,0,0,7.7,74,1
15,1700,0,0,7.4,78,1
15,1800,0,0,6.8,79,1
15,1900,0,0,6.2,80,1
15,2000,0,0,5.9,81,1
15,2100,0,0,7.1,76,1
15,2200,0,0,9.2,67,1
15,2300,0,0,11,57,1
16,0,0,0,12.8,50,1
16,100,0,0,14.1,43,1
16,200,0,0,15.4,37,1
16,300,0,0,16.6,35,1
16,400,0,0,17.700001,32,1
16,500,0,0,18.299999,31,1
16,600,0,0,18.5,31,1
16,700,0,0,18.1,32,1
16,800,0,0,15.5,33,1
16,900,0,0,13.7,37,2
16,1000,0,0,12.9,41,1
16,1100,0,0,12.5,44,1
16,1200,0,0,11.8,48,1
16,1300,0,0,11,51,1
16,1400,0,0,10.3,54,2
16,1500,0,0,9.8,58,4
16,1600,0,0,9.4,61,3
16,1700,0,0,8.9,66,1
16,1800,0,0,8.1,70,1
16,1900,0,0,7.6,72,1
16,2000,0,0,7.9,74,1
16,2100,0,0,8.8,69,1
16,2200,0,0,10.8,61,1
16,2300,0,0,13.1,52,1
17,0,0,0,15.4,44,1
17,100,0,0,16.9,39,1
17,200,0,0,17.700001,36,1
17,300,0,0,18.700001,34,1
17,400,0,0,19.6,32,1
17,500,0,0,19.700001,33,1
17,600,0,0,19,34,1
17,700,0,0,18,34,1
17,800,0,0,16.299999,37,1
17,900,0,0,14.5,38,1
17,1000,0,0,13.2,39,1
17,1100,0,0,12.2,41,1
17,1200,0,0,11.4,46,1
17,1300,0,0,10.8,50,1
17,1400,0,0,10.3,54,2
17,1500,0,0,9.6,57,3
17,1600,0,0,9,59,1
17,1700,0,0,8.4,62,1
17,1800,0,0,7.9,65,1
17,1900,0,0,7.6,67,1
17,2000,0,0,8.1,69,1
17,2100,0,0,8.8,62,1
17,2200,0,0,10.7,52,1
17,2300,0,0,12.2,43,1
18,0,0,0,14,36,1
18,100,0,0,15.6,29,1
18,200,0,0,17.1,26,1
18,300,0,0,18.200001,26,1
18,400,0,0,18.700001,26,1
18,500,0,0,18.299999,29,1
18,600,0,0,17.799999,29,1
18,700,0,0,17.1,30,1
18,800,0,0,15.5,36,1
18,900,0,0,14.1,41,1
18,1000,0,0,13.2,43,1
18,1100,0,0,12.4,45,1
18,1200,0,0,11.9,48,1
18,1300,0,0,11.4,51,1
18,1400,0,0,11,54,2
18,1500,0,0,10.4,58,4
18,1600,0,0,9.9,62,4
18,1700,0,0,9.3,66,1
18,1800,0,0,9,66,1
18,1900,0,0,8.6,66,1
18,2000,0,0,8.5,68,1
18,2100,0,0,9.9,61,1
18,2200,0,0,12.1,50,1
18,2300,0,0,14.1,37,1
19,0,0,0,15.7,30,1
19,100,0,0,17.200001,27,1
19,200,0,0,18.6,24,1
19,300,0,0,19.5,24,1
19,400,0,0,20.200001,26,1
19,500,0,0,20.299999,28,1
19,600,0,0,20.200001,33,1
19,700,0,0,19.6,38,1
19,800,0,0,18.200001,39,1
19,900,0,0,16.9,43,1
19,1000,0,0,15.6,46,1
19,1100,0,0,14.6,50,1
19,1200,0,0,13.8,56,1
19,1300,0,0,13.4,60,1
19,1400,0,0,13.2,63,1
19,1500,0,0,13.1,67,2
19,1600,0,0,13,71,1
19,1700,0,0,13.1,73,2
19,1800,0,0,12.8,75,1
19,1900,0,0,12.4,75,1
19,2000,0,0,12,73,1
19,2100,0,0,12.8,68,1
19,2200,0,0,14.7,59,1
19,2300,0,0,16.799999,53,1
20,0,0,0,19.1,46,1
20,100,0,0,20.9,42,1
20,200,0,0,22.6,39,1
20,300,0,0,24.1,37,1
20,400,0,0,25,36,1
20,500,0,0,25.299999,34,1
20,600,0,0,25.299999,34,1
20,700,0,0,25.200001,35,1
20,800,0,0,23.9,36,1
20,900,0,0,22.4,41,1
20,1000,0,0,20.799999,46,1
20,1100,0,0,19.6,51,1
20,1200,0,0,18.799999,55,1
20,1300,0,0,18.200001,60,1
20,1400,0,0,17.6,67,1
20,1500,0,0,16.700001,69,2
20,1600,0,0,16,70,1
20,1700,0,0,15,72,1
20,1800,0,0,14.3,74,1
20,1900,0,0,13.5,77,1
20,2000,0,0,13.3,79,1
20,2100,0,0,14.6,73,1
20,2200,0,0,17.200001,61,1
20,2300,0,0,19.700001,47,1
21,0,0,0,22.200001,32,1
21,100,0,0,23.9,21,1
21,200,0,0,24.9,15,1
21,300,0,0,25,14,1
21,400,0,0,25.1,16,1
21,500,0,0,24.799999,17,1
21,600,0,0,24.299999,16,1
21,700,0,0,23.1,15,1
21,800,0,0,21.4,15,1
21,900,0,0,19.700001,20,2
21,1000,0,0,18.6,26,1
21,1100,0,0,17.799999,32,2
21,1200,0,0,17.1,38,2
21,1300,0,0,16.799999,43,3
21,1400,0,0,16.799999,46,4
21,1500,0,0,16.200001,49,4
21,1600,0,0,15.9,50,3
21,1700,0,0,15.6,52,2
21,1800,0,0,15.3,55,1
21,1900,0,0,15.6,58,3
21,2000,0,0,15,60,4
21,2100,0,0,15.5,59,4
21,2200,0,0,16.1,56,4
21,2300,0.2,1,16.4,55,4
22,0,0.2,1,17.4,53,4
22,100,0,0,18.799999,42,4
22,200,0.2,1,20.5,31,4
22,300,0,0,21,33,4
22,400,0,0,21.1,39,4
22,500,0.2,1,19.299999,45,4
22,600,0.2,1,18.9,49,4
22,700,0.5,1,16.799999,61,4
22,800,0.4,1,15.9,62,4
22,900,0.4,1,14.1,70,4
22,1000,0.4,1,12.1,82,4
22,1100,2.1,1,11.5,88,4
22,1200,1.5,1,10.9,89,4
22,1300,3,1,10.5,89,4
22,1400,2.9,1,10.3,88,4
22,1500,3.4,1,10.6,85,4
22,1600,0.3,1,10.3,85,4
22,1700,1.3,1,10.3,84,4
22,1800,0.5,1,9.8,86,4
22,1900,4.3,1,9.8,86,4
22,2000,3.2,1,9.7,88,4
22,2100,7.5,1,9.5,88,4
22,2200,6.7,1,9.3,88,4
22,2300,8.4,1,9.1,88,4
23,0,3.5,1,9.2,89,4
23,100,3.2,1,9.3,90,4
23,200,5,1,9.5,92,4
23,300,3.1,1,9.6,91,4
23,400,2.4,1,9.7,89,4
23,500,2.1,1,9.7,88,4
23,600,0.9,1,9.6,87,4
23,700,0.5,1,9.5,87,4
23,800,1,1,9.6,87,4
23,900,1.6,1,9.8,87,4
23,1000,0.3,1,10.1,87,4
23,1100,0.2,1,10.5,86,4
23,1200,0.3,1,10.3,85,4
23,1300,0.2,1,10.1,84,4
23,1400,0.2,1,9.8,85,4
23,1500,0.1,1,10.3,83,4
23,1600,0.2,1,10.2,85,4
23,1700,1.4,1,10.3,86,4
23,1800,0.1,1,10,87,4
23,1900,0,0,10.1,85,4
23,2000,0,0,10.5,84,4
23,2100,0,0,10.8,81,3
23,2200,0,0,11.5,77,3
23,2300,0,0,12.2,74,3
24,0,0,0,13,70,3
24,100,0,0,13.8,67,2
24,200,0,0,14.7,64,3
24,300,0,0,15.2,61,4
24,400,0,0,15.4,58,4
24,500,0,0,15.3,57,4
24,600,0,0,14.9,57,4
24,700,0,0,14.2,55,4
24,800,0,0,13.4,48,4
24,900,0,0,13.3,44,4
24,1000,0,0,12.6,44,4
24,1100,0,0,11.7,43,4
24,1200,0,0,10.8,48,4
24,1300,0,0,10.1,55,1
24,1400,0,0,9.6,61,2
24,1500,0,0,9.4,62,2
24,1600,0,0,9,63,1
24,1700,0,0,8.7,65,2
24,1800,0,0,8.4,67,1
24,1900,0,0,8.1,67,1
24,2000,0,0,8.3,61,1
24,2100,0,0,9.4,57,1
24,2200,0,0,11.2,47,1
24,2300,0,0,13.1,41,1
25,0,0,0,15.6,36,1
25,100,0,0,17.6,31,1
25,200,0,0,19.200001,29,1
25,300,0,0,20.700001,28,1
25,400,0,0,21.9,28,1
25,500,0,0,22.4,28,1
25,600,0,0,22.6,29,1
25,700,0,0,22.200001,33,1
25,800,0,0,19.9,40,1
25,900,0,0,18,44,1
25,1000,0,0,17.1,48,1
25,1100,0,0,16.700001,50,1
25,1200,0,0,15.7,54,1
25,1300,0,0,15.1,58,1
25,1400,0,0,14.5,61,1
25,1500,0,0,13.4,67,3
25,1600,0,0,12.5,72,1
25,1700,0,0,11.6,77,1
25,1800,0,0,11.4,80,1
25,1900,0,0,10.9,81,1
25,2000,0,0,11.3,81,3
25,2100,0,0,12.4,75,3
25,2200,0,0,13.8,67,3
25,2300,0,0,15.7,59,2
26,0,0,0,17.5,53,2
26,100,0,0,18.700001,47,3
26,200,0,0,19.799999,41,3
26,300,0,0,20.799999,36,4
26,400,0,0,21.700001,33,3
26,500,0,0,21.700001,31,3
26,600,0,0,21.5,32,4
26,700,0,0,20.4,37,3
26,800,0,0,16.6,44,4
26,900,0,0,15.4,50,3
26,1000,0,0,15,55,1
26,1100,0,0,14.5,61,1
26,1200,0,0,13.5,62,1
26,1300,0,0,12.8,63,1
26,1400,0,0,12.2,64,2
26,1500,0,0,11.9,66,3
26,1600,0,0,11.4,68,1
26,1700,0,0,11,71,1
26,1800,0,0,10.4,75,1
26,1900,0,0,9.9,78,1
26,2000,0,0,10,80,2
26,2100,0,0,11.1,73,3
26,2200,0,0,12.6,65,2
26,2300,0,0,13.8,60,1
27,0,0,0,15.6,56,1
27,100,0,0,17.5,51,1
27,200,0,0,19,46,1
27,300,0,0,20.5,43,1
27,400,0,0,21.9,40,1
27,500,0,0,22.6,39,1
27,600,0,0,22.6,41,1
27,700,0,0,21.299999,47,1
27,800,0,0,19.9,49,1
27,900,0,0,18.5,52,1
27,1000,0,0,17.4,52,1
27,1100,0,0,16.299999,58,2
27,1200,0,0,15.1,65,2
27,1300,0,0,14.5,71,1
27,1400,0,0,13.9,78,1
27,1500,0,0,13.2,81,2
27,1600,0,0,12.5,83,1
27,1700,0,0,12,85,1
27,1800,0,0,11.8,86,1
27,1900,0,0,11.5,88,1
27,2000,0,0,11.8,88,1
27,2100,0,0,13,83,1
27,2200,0,0,14.8,75,1
27,2300,0,0,16.700001,66,1
28,0,0,0,18.5,54,1
28,100,0,0,20.1,45,1
28,200,0,0,20.799999,39,1
28,300,0,0,21.4,36,1
28,400,0,0,21.5,32,1
28,500,0,0,21.1,30,1
28,600,0,0,20.5,28,1
28,700,0,0,19.799999,28,1
28,800,0,0,18.200001,30,1
28,900,0,0,16.6,33,1
28,1000,0,0,15.7,35,1
28,1100,0,0,14.7,39,1
28,1200,0,0,13.8,44,1
28,1300,0,0,13,49,1
28,1400,0,0,12.3,55,1
28,1500,0,0,11.7,61,2
28,1600,0,0,11.2,67,1
28,1700,0,0,10.7,72,1
28,1800,0,0,10.4,73,1
28,1900,0,0,9.9,72,1
28,2000,0,0,10.3,72,1
28,2100,0,0,11.8,65,1
28,2200,0,0,13.9,57,1
28,2300,0,0,16.299999,49,1
29,0,0,0,18.299999,42,1
29,100,0,0,20.299999,37,1
29,200,0,0,21.200001,35,2
29,300,0,0,21.9,34,2
29,400,0,0,22,34,2
29,500,0,0,22.700001,32,1
29,600,0,0,22.299999,34,1
29,700,0,0,21.4,37,1
29,800,0,0,18.799999,40,2
29,900,0,0,17.6,42,2
29,1000,0,0,16.700001,44,3
29,1100,0,0,16,46,2
29,1200,0,0,15.3,51,3
29,1300,0,0,14.9,55,4
29,1400,0,0,14.4,62,3
29,1500,0,0,14.4,67,4
29,1600,0,0,14.6,70,4
29,1700,0,0,14.8,72,4
29,1800,0,0,14.7,72,4
29,1900,0,0,14.7,74,4
29,2000,0,0,14.6,79,3
29,2100,0,0,15.2,78,4
29,2200,0,0,16.200001,74,4
29,2300,0,0,17.700001,68,4
30,0,0,0,19.1,63,3
30,100,0,0,20.200001,58,3
30,200,0,0,21.4,52,3
30,300,0,0,22.799999,51,3
30,400,0,0,23.799999,51,1
30,500,0,0,24.1,52,1
30,600,0,0,24.299999,53,1
30,700,0,0,23.700001,56,1
30,800,0,0,21.9,62,2
30,900,0,0,20.799999,67,3
30,1000,0,0,20,71,1
30,1100,0,0,19.4,74,4
30,1200,0,0,18.5,77,2
30,1300,0,0,18.200001,80,4
30,1400,0,0,18.299999,82,4
30,1500,0,0,18.1,84,4
30,1600,0,0,18,86,4
30,1700,0,0,17.9,88,4
30,1800,0,0,17.799999,88,4
30,1900,0,0,17.799999,88,4
30,2000,0,0,17.700001,89,4
30,2100,0,0,18.200001,84,4
30,2200,0,0,19.4,77,4
30,2300,0,0,20.9,69,3
 Start : 20180501 ,,,,,,
1,0,0,0,22.299999,63,4
1,100,0,0,22,61,4
1,200,0,0,22.700001,58,4
1,300,0,0,23.200001,58,4
1,400,0,0,23,59,4
1,500,0,0,22.9,58,4
1,600,0,0,22.5,62,4
1,700,0,0,21.799999,66,4
1,800,0,0,21.799999,68,4
1,900,0,0,21.200001,72,4
1,1000,0,0,20.5,76,4
1,1100,0,0,20.200001,79,4
1,1200,0,0,20.1,80,4
1,1300,0.1,1,19.9,81,4
1,1400,0,0,19.700001,83,4
1,1500,0,0,19.4,84,4
1,1600,0.1,1,18.799999,86,4
1,1700,0,0,18.299999,88,4
1,1800,0,0,18.200001,87,4
1,1900,0.9,1,17.6,89,4
1,2000,0.4,1,17.200001,90,4
1,2100,1.8,1,16.6,91,4
1,2200,0.6,1,16.4,90,4
1,2300,0.1,1,16.799999,88,4
2,0,0,0,17,84,4
2,100,0,0,16.799999,81,4
2,200,4.5,1,15.9,82,4
2,300,1.1,1,16.4,83,4
2,400,0,0,17.1,80,4
2,500,0.2,1,16.299999,81,4
2,600,0.8,1,15.4,84,4
2,700,0,0,14.2,85,4
2,800,0.2,1,12.8,87,4
2,900,0.2,1,12,87,4
2,1000,0.5,1,11,87,4
2,1100,0.6,1,10.6,87,4
2,1200,1.3,1,9.7,86,4
2,1300,0.5,1,8.8,85,3
2,1400,0,0,8.2,82,3
2,1500,0,0,7.7,82,2
2,1600,0,0,7.5,84,1
2,1700,0,0,7.8,86,2
2,1800,0,0,7.6,87,1
2,1900,0,0,7.7,88,1
2,2000,0,0,9,84,1
2,2100,0,0,10.8,77,1
2,2200,0,0,13.2,64,1
2,2300,0,0,14.3,56,1
3,0,0,0,14.7,53,2
3,100,0,0,14.8,52,2
3,200,0.1,1,14.5,54,4
3,300,0,0,13.4,54,3
3,400,0.2,1,13.1,56,4
3,500,0.2,1,12.7,51,4
3,600,0,0,13.2,49,4
3,700,0,0,14,47,4
3,800,0,0,13.6,45,4
3,900,0,0,13.3,45,4
3,1000,0,0,12.8,45,1
3,1100,0,0,12.2,49,1
3,1200,0,0,11.4,53,1
3,1300,0,0,11,54,1
3,1400,0,0,10.9,54,4
3,1500,0,0,10.9,56,4
3,1600,0,0,11,59,4
3,1700,0,0,11.4,59,4
3,1800,0,0,11.3,58,4
3,1900,0,0,11.3,55,3
3,2000,0,0,11.1,56,2
3,2100,0,0,12.4,52,1
3,2200,0,0,14,48,1
3,2300,0,0,15.2,46,1
4,0,0,0,16.799999,42,1
4,100,0,0,17.799999,40,1
4,200,0,0,18.799999,38,1
4,300,0,0,19.1,36,1
4,400,0,0,19.5,33,1
4,500,0,0,19.299999,30,1
4,600,0,0,18.9,32,1
4,700,0,0,17.9,35,1
4,800,0,0,16.6,42,1
4,900,0,0,15.2,46,1
4,1000,0,0,14.7,49,2
4,1100,0,0,14.1,52,1
4,1200,0,0,13.4,56,1
4,1300,0,0,13.4,59,1
4,1400,0,0,13.2,61,2
4,1500,0,0,13.1,61,1
4,1600,0,0,12.9,61,1
4,1700,0,0,13,61,1
4,1800,0,0,12.6,63,1
4,1900,0,0,12.4,64,1
4,2000,0,0,12.9,67,2
4,2100,0,0,14,63,1
4,2200,0,0,15.5,57,1
4,2300,0,0,16.799999,54,2
5,0,0,0,18.799999,51,2
5,100,0,0,20.799999,47,4
5,200,0,0,22.299999,43,4
5,300,0,0,22.6,43,4
5,400,0,0,23.700001,40,3
5,500,0,0,23.5,36,4
5,600,0,0,23.5,37,4
5,700,0,0,23.4,36,1
5,800,0,0,21,41,3
5,900,0,0,19.6,52,2
5,1000,0,0,19,59,4
5,1100,0,0,19,66,4
5,1200,0,0,19.200001,67,4
5,1300,0,0,19,68,4
5,1400,0,0,18.799999,69,4
5,1500,0.2,1,17.6,77,4
5,1600,0.5,1,16.299999,84,4
5,1700,1.3,1,15.3,88,4
5,1800,2.3,1,15,90,4
5,1900,2,1,15.1,91,4
5,2000,2.4,1,14.9,90,4
5,2100,2.9,1,15,90,4
5,2200,1.6,1,15.1,91,4
5,2300,0.7,1,15.2,91,4
6,0,2.7,1,15.2,92,4
6,100,3.3,1,15.3,92,4
6,200,1.9,1,15.7,93,4
6,300,0,0,16.6,88,4
6,400,0.1,1,17.200001,83,4
6,500,0.1,1,17.799999,77,4
6,600,0,0,19.200001,72,3
6,700,0,0,19.299999,71,3
6,800,0,0,19,68,3
6,900,0,0,18.200001,72,3
6,1000,0,0,17.5,76,4
6,1100,0,0,17.4,78,4
6,1200,0,0,16.9,80,4
6,1300,0,0,16.700001,82,4
6,1400,0,0,16.200001,86,4
6,1500,0,0,15.9,87,4
6,1600,0,0,15.6,88,4
6,1700,0,0,15.3,89,4
6,1800,0,0,15.3,88,4
6,1900,0,0,15.2,86,4
6,2000,0,0,15.2,81,4
6,2100,0,0,15.2,81,4
6,2200,0,0,15.6,78,4
6,2300,0,0,16.700001,72,4
7,0,0,0,18,67,4
7,100,0,0,20.799999,57,3
7,200,0,0,22.299999,50,4
7,300,0,0,24.200001,46,3
7,400,0,0,24.299999,45,4
7,500,0,0,24.4,46,4
7,600,0,0,24.9,46,4
7,700,0,0,24.799999,43,1
7,800,0,0,24,46,1
7,900,0,0,22,56,1
7,1000,0,0,20.4,64,1
7,1100,0,0,19.299999,69,1
7,1200,0,0,18.5,72,1
7,1300,0,0,17.799999,75,1
7,1400,0,0,17.5,78,1
7,1500,0,0,17.1,76,1
7,1600,0,0,16.700001,74,2
7,1700,0,0,16.299999,73,1
7,1800,0,0,16,74,2
7,1900,0,0,15.5,74,3
7,2000,0,0,15.3,68,2
7,2100,0,0,16.1,66,3
7,2200,0,0,17.1,63,1
7,2300,0,0,18.200001,60,2
8,0,0,0,19.200001,56,2
8,100,0,0,19.799999,51,3
8,200,0,0,20.4,48,1
8,300,0,0,20.6,48,1
8,400,0,0,20.799999,47,4
8,500,0,0,21.200001,47,4
8,600,0,0,20.5,47,3
8,700,0,0,20.299999,46,3
8,800,0,0,18.5,46,4
8,900,0,0,16.5,49,3
8,1000,0,0,14.9,52,1
8,1100,0,0,13.7,56,1
8,1200,0,0,12.8,60,1
8,1300,0,0,12.3,62,1
8,1400,0,0,12.1,67,1
8,1500,0,0,11.8,70,1
8,1600,0,0,11.5,73,1
8,1700,0,0,11,77,1
8,1800,0,0,10.6,77,1
8,1900,0,0,10.2,78,1
8,2000,0,0,10.7,74,1
8,2100,0,0,11.9,68,1
8,2200,0,0,13.3,63,1
8,2300,0,0,14.5,59,1
9,0,0,0,15.8,53,1
9,100,0,0,17,47,1
9,200,0,0,18.200001,42,1
9,300,0,0,19.5,41,1
9,400,0,0,20.200001,40,1
9,500,0,0,20.6,41,1
9,600,0,0,21.1,41,1
9,700,0,0,20.9,42,1
9,800,0,0,20,46,1
9,900,0,0,18.6,51,2
9,1000,0,0,17.299999,56,1
9,1100,0,0,16.5,61,2
9,1200,0,0,15.9,65,1
9,1300,0,0,15.2,70,1
9,1400,0,0,14.3,76,1
9,1500,0,0,13.7,79,1
9,1600,0,0,13,83,1
9,1700,0,0,12.4,86,1
9,1800,0,0,12,86,1
9,1900,0,0,11.8,87,1
9,2000,0,0,11.9,82,2
9,2100,0,0,13,76,1
9,2200,0,0,14.6,68,1
9,2300,0,0,16.1,62,1
10,0,0,0,17.799999,57,1
10,100,0,0,19.1,54,1
10,200,0,0,20.299999,50,1
10,300,0,0,20.9,48,1
10,400,0,0,21,47,1
10,500,0,0,20.299999,49,1
10,600,0,0,19.700001,52,1
10,700,0,0,19.200001,54,1
10,800,0,0,17.9,59,2
10,900,0,0,16,67,3
10,1000,0,0,14.5,74,3
10,1100,0,0,14.1,77,3
10,1200,0,0,13.8,81,4
10,1300,0,0,13.5,85,4
10,1400,0,0,13.2,89,4
10,1500,0,0,13.2,89,3
10,1600,0,0,13.3,89,1
10,1700,0,0,13.3,89,4
10,1800,0,0,13.1,88,4
10,1900,0,0,13,88,4
10,2000,0,0,12.8,86,4
10,2100,0,0,13.2,83,4
10,2200,0,0,14.2,80,4
10,2300,0,0,15.5,75,4
11,0,0,0,17.4,68,3
11,100,0,0,19.1,62,4
11,200,0,0,20.4,54,4
11,300,0,0,21,49,4
11,400,0,0,21.1,47,4
11,500,0,0,19.799999,46,4
11,600,0,0,19.4,47,4
11,700,0,0,19.4,45,4
11,800,0,0,18.200001,44,4
11,900,0,0,17.700001,47,4
11,1000,0,0,17.4,50,4
11,1100,0,0,17.4,52,4
11,1200,0,0,17.4,54,4
11,1300,0,0,17.200001,57,4
11,1400,0,0,17,57,4
11,1500,0,0,16.5,57,4
11,1600,0.2,1,15.8,60,4
11,1700,0,0,15.5,60,4
11,1800,0.1,1,15.2,62,4
11,1900,0.2,1,14.6,65,4
11,2000,0.3,1,12.8,77,4
11,2100,0.5,1,12.3,78,4
11,2200,1.7,1,11.5,85,4
11,2300,2.7,1,11.7,87,4
12,0,4.1,1,11.9,89,4
12,100,3.6,1,12.2,92,4
12,200,2.4,1,12.4,92,4
12,300,2.6,1,13,93,4
12,400,2.8,1,13.5,94,4
12,500,2.6,1,14.1,94,4
12,600,1.6,1,14.6,94,4
12,700,1.6,1,15.2,94,4
12,800,2.4,1,15.5,94,4
12,900,1.8,1,15.8,94,4
12,1000,1.3,1,16.1,94,4
12,1100,1.6,1,16.1,93,4
12,1200,1.3,1,16.200001,94,4
12,1300,1.2,1,16.299999,94,4
12,1400,0.3,1,16.1,94,4
12,1500,0,0,15.5,94,4
12,1600,0,0,14.8,95,4
12,1700,0,0,14.2,95,4
12,1800,0,0,14.1,95,4
12,1900,0,0,14.1,95,4
12,2000,0,0,14.3,94,4
