날짜,시간,강수량,강수형태,기온,습도,하늘상태
 Start : 20190101,,,,,,
2,0,0,0,8.6,33,-1
2,100,0,0,10.1,23,-1
2,200,0,0,10.7,23,-1
2,300,0,0,11.9,21,-1
2,400,0,0,12.3,20,-1
2,500,0,0,12.5,19,-1
2,600,0,0,12.9,16,-1
2,700,0,0,11.1,26,-1
2,800,0,0,9.3,25,-1
2,900,0,0,8.7,29,-1
2,1000,0,0,7.8,36,-1
2,1100,0,0,7.5,43,-1
2,1200,0,0,7.6,33,-1
2,1300,0,0,6.5,36,-1
2,1400,0,0,6.3,36,-1
2,1500,0,0,6.6,36,-1
2,1600,0,0,6,42,-1
2,1700,0,0,5.5,51,-1
2,1800,0,0,4.2,51,-1
2,1900,0,0,3.7,50,-1
2,2000,0,0,3.3,51,-1
2,2100,0,0,4,48,-1
2,2200,0,0,6.1,46,-1
2,2300,0,0,8.2,48,-1
3,0,0,0,10.5,38,-1
3,100,0,0,11.4,28,-1
3,200,0,0,12.5,26,-1
3,300,0,0,12.9,23,-1
3,400,0,0,13.7,25,-1
3,500,0,0,12.7,20,-1
3,600,0,0,12.6,17,-1
3,700,0,0,11.7,23,-1
3,800,0,0,10.2,26,-1
3,900,0,0,9.3,30,-1
3,1000,0,0,8.4,31,-1
3,1100,0,0,7.7,32,-1
3,1200,0,0,7.3,34,-1
3,1300,0,0,6.9,38,-1
3,1400,0,0,7,41,-1
3,1500,0,0,6.8,43,-1
3,1600,0,0,6.1,56,-1
3,1700,0,0,5.8,61,-1
3,1800,0,0,5.3,61,-1
3,1900,0,0,5.3,64,-1
3,2000,0,0,4.6,68,-1
3,2100,0,0,5.4,65,-1
3,2200,0,0,6.7,60,-1
3,2300,0,0,8.6,55,-1
4,0,0,0,10.7,46,-1
4,100,0,0,13,36,-1
4,200,0,0,14.4,31,-1
4,300,0,0,14.7,30,-1
4,400,0,0,15.4,27,-1
4,500,0,0,15.4,24,-1
4,600,0,0,14.7,22,-1
4,700,0,0,14,23,-1
4,800,0,0,12.2,27,-1
4,900,0,0,11.8,32,-1
4,1000,0,0,11.4,31,-1
4,1100,0,0,10.7,30,-1
4,1200,0,0,10.1,31,-1
4,1300,0,0,9.4,37,-1
4,1400,0,0,9.1,41,-1
4,1500,0,0,8.3,53,-1
4,1600,0,0,8,58,-1
4,1700,0,0,7.7,59,-1
4,1800,0,0,8.2,63,-1
4,1900,0,0,8.9,69,-1
4,2000,0,0,9.3,77,-1
4,2100,0,0,9.2,82,-1
4,2200,0,0,9.7,82,-1
4,2300,0,0,11.3,72,-1
5,0,0,0,13.1,57,-1
5,100,0,0,14.6,36,-1
5,200,0,0,15.7,23,-1
5,300,0,0,16.700001,12,-1
5,400,0,0,16.5,25,-1
5,500,0,0,16.6,21,-1
5,600,0,0,16.5,17,-1
5,700,0,0,16.299999,17,-1
5,800,0,0,14.7,17,-1
5,900,0,0,13.5,22,-1
5,1000,0,0,12.8,24,-1
5,1100,0,0,12.1,20,-1
5,1200,0,0,11.4,21,-1
5,1300,0,0,11.4,19,-1
5,1400,0,0,11.1,19,-1
5,1500,0,0,10.3,22,-1
5,1600,0,0,9.5,26,-1
5,1700,0,0,8.5,29,-1
5,1800,0,0,8.5,33,-1
5,1900,0,0,7.7,40,-1
5,2000,0,0,7.4,39,-1
5,2100,0,0,7.8,41,-1
5,2200,0,0,9.1,37,-1
5,2300,0,0,10.5,36,-1
6,0,0,0,11.5,31,-1
6,100,0,0,11.9,31,-1
6,200,0,0,12.4,28,-1
6,300,0,0,12.5,26,-1
6,400,0,0,12.7,28,-1
6,500,0,0,12.7,27,-1
6,600,0,0,12.1,37,-1
6,700,0,0,11.6,38,-1
6,800,0.5,0,10.5,46,-1
6,900,0,0,10.8,51,-1
6,1000,0,0,10.2,58,-1
6,1100,0,0,9.9,59,-1
6,1200,0,0,9.8,61,-1
6,1300,0.5,0,8.6,77,-1
6,1400,0,0,8.9,75,-1
6,1500,0,0,8.6,80,-1
6,1600,0,0,8.5,80,-1
6,1700,0,0,8.2,82,-1
6,1800,0,0,7.5,86,-1
6,1900,0,0,7,88,-1
6,2000,0,0,6.6,89,-1
6,2100,0,0,6.7,86,-1
6,2200,0,0,7.1,82,-1
6,2300,0,0,9.5,68,-1
7,0,0,0,12.7,48,-1
7,100,0,0,14.7,35,-1
7,200,0,0,16.6,27,-1
7,300,0,0,18.799999,16,-1
7,400,0,0,19.4,16,-1
7,500,0,0,19.4,16,-1
7,600,0,0,19.1,16,-1
7,700,0,0,18.299999,22,-1
7,800,0,0,17.299999,21,-1
7,900,0,0,16.299999,22,-1
7,1000,0,0,14.5,24,-1
7,1100,0,0,13.8,21,-1
7,1200,0,0,13.7,20,-1
7,1300,0,0,13,21,-1
7,1400,0,0,13.1,17,-1
7,1500,0,0,12.4,20,-1
7,1600,0,0,12,20,-1
7,1700,0,0,10.7,24,-1
7,1800,0,0,10.2,25,-1
7,1900,0,0,10.1,29,-1
7,2000,0,0,9.4,30,-1
7,2100,0,0,10,29,-1
7,2200,0,0,11.5,25,-1
7,2300,0,0,13,21,-1
8,0,0,0,14,22,-1
8,100,0,0,15,21,-1
8,200,0,0,15.5,19,-1
8,300,0,0,16.5,16,-1
8,400,0,0,17.1,14,-1
8,500,0,0,16.799999,13,-1
8,600,0,0,17.1,12,-1
8,700,0,0,16.200001,18,-1
8,800,0,0,13.5,31,-1
8,900,0,0,12.7,26,-1
8,1000,0,0,12.4,27,-1
8,1100,0,0,11.8,31,-1
8,1200,0,0,11.3,33,-1
8,1300,0,0,11.3,32,-1
8,1400,0,0,10.5,35,-1
8,1500,0,0,10.3,35,-1
8,1600,0,0,10,36,-1
8,1700,0,0,9.6,36,-1
8,1800,0,0,9.5,36,-1
8,1900,0,0,9.3,35,-1
8,2000,0,0,8.9,37,-1
8,2100,0,0,9.7,32,-1
8,2200,0,0,10.7,27,-1
8,2300,0,0,12.2,25,-1
9,0,0,0,13.3,24,-1
9,100,0,0,13.5,22,-1
9,200,0,0,13.3,21,-1
9,300,0,0,13.7,19,-1
9,400,0,0,14.1,19,-1
9,500,0,0,13.3,29,-1
9,600,0,0,12.2,40,-1
9,700,0.5,1,8.3,75,-1
9,800,5,1,7.4,82,-1
9,900,2.5,1,7.4,83,-1
9,1000,2.5,1,6.3,84,-1
9,1100,4,1,5.6,84,-1
9,1200,4,1,5.1,85,-1
9,1300,1.5,1,5.1,87,-1
9,1400,2.5,1,5.3,85,-1
9,1500,2.5,1,5.4,84,-1
9,1600,1,1,5.6,82,-1
9,1700,0.5,0,5.8,81,-1
9,1800,0.5,0,6,80,-1
9,1900,0,0,6,80,-1
9,2000,0.5,0,6.3,77,-1
9,2100,0,0,6.6,73,-1
9,2200,0,0,7.2,70,-1
9,2300,0,0,7.7,69,-1
10,0,0,0,7.6,75,-1
10,100,0,1,7.5,78,-1
10,200,0.5,0,7.7,79,-1
10,300,0,0,8.7,74,-1
10,400,0,0,8.7,73,-1
10,500,0,0,9.3,67,-1
10,600,0,0,10.2,64,-1
10,700,0,0,10.1,62,-1
10,800,0,0,9.8,65,-1
10,900,0,0,9.8,65,-1
10,1000,0,0,9.5,67,-1
10,1100,0,0,9.2,68,-1
10,1200,0,0,8.5,70,-1
10,1300,0,0,8,74,-1
10,1400,0,0,7.9,76,-1
10,1500,0,0,6.9,83,-1
10,1600,0,0,6.4,85,-1
10,1700,0,0,5.7,86,-1
10,1800,0,0,5.5,87,-1
10,1900,0,0,5.5,86,-1
10,2000,0,0,5.3,86,-1
10,2100,0,0,5.7,84,-1
10,2200,0,0,6.4,80,-1
10,2300,0,0,8.3,72,-1
11,0,0,0,10.2,63,-1
11,100,0,0,12.3,54,-1
11,200,0,0,14.3,48,-1
11,300,0,0,15.5,38,-1
11,400,0,0,16.5,21,-1
11,500,0,0,15.5,22,-1
11,600,0,0,15.5,28,-1
11,700,0,0,13.9,37,-1
11,800,0,0,12.9,38,-1
11,900,0,0,11.8,43,-1
11,1000,0,0,11.1,44,-1
11,1100,0,0,10.6,49,-1
11,1200,0,0,10.3,52,-1
11,1300,0,0,10.1,52,-1
11,1400,0,0,9.7,53,-1
11,1500,0,0,9.6,52,-1
11,1600,0,0,9,57,-1
11,1700,0,0,8.6,62,-1
11,1800,0,0,8,67,-1
11,1900,0,0,7.5,69,-1
11,2000,0,0,7.2,69,-1
11,2100,0,0,7.7,66,-1
11,2200,0,0,9.5,65,-1
11,2300,0,0,11.2,60,-1
12,0,0,0,12.9,50,-1
12,100,0,0,15,38,-1
12,200,0,0,16.200001,31,-1
12,300,0,0,17.700001,28,-1
12,400,0,0,18,23,-1
12,500,0,0,17.799999,27,-1
12,600,0,0,17.200001,24,-1
12,700,0,0,16.299999,28,-1
12,800,0,0,14.6,30,-1
12,900,0,0,13.3,31,-1
12,1000,0,0,12.3,37,-1
12,1100,0,0,11.1,45,-1
12,1200,0,0,10.8,45,-1
12,1300,0,0,10.7,46,-1
12,1400,0,0,10.5,49,-1
12,1500,0,0,9.8,53,-1
12,1600,0,0,9,55,-1
12,1700,0,0,9.4,54,-1
12,1800,0,0,8.1,60,-1
12,1900,0,0,7.8,60,-1
12,2000,0,0,7.7,60,-1
12,2100,0,0,8.1,59,-1
12,2200,0,0,9.7,53,-1
12,2300,0,0,12.1,43,-1
13,0,0,0,14.3,39,-1
13,100,0,0,15.4,24,-1
13,200,0,0,15.8,22,-1
13,300,0,0,16.6,19,-1
13,400,0,0,17.200001,17,-1
13,500,0,0,16.700001,17,-1
13,600,0,0,17.1,19,-1
13,700,0,0,16.5,20,-1
13,800,0,0,15,21,-1
13,900,0,0,13.9,23,-1
13,1000,0,0,13.2,24,-1
13,1100,0,0,12.6,23,-1
13,1200,0,0,12.5,21,-1
13,1300,0,0,12.1,22,-1
13,1400,0,0,11.8,24,-1
13,1500,0,0,11.3,27,-1
13,1600,0,0,11.3,27,-1
13,1700,0,0,10.4,29,-1
13,1800,0,0,10.9,30,-1
13,1900,0,0,11.2,28,-1
13,2000,0,0,10.1,41,-1
13,2100,0,0,9.5,52,-1
13,2200,0,0,8.9,58,-1
13,2300,0,1,9.1,62,-1
14,0,1,1,8.1,77,-1
14,100,0,0,8.1,79,-1
14,200,0,0,8.6,82,-1
14,300,0,0,10.4,74,-1
14,400,0,0,12.6,63,-1
14,500,0,0,13.3,58,-1
14,600,0,0,14.1,52,-1
14,700,0,0,13.7,50,-1
14,800,0,0,12.8,25,-1
14,900,0,0,11.4,23,-1
14,1000,0,0,10.9,24,-1
14,1100,0,0,10.5,24,-1
14,1200,0,0,9.9,26,-1
14,1300,0,0,9.5,26,-1
14,1400,0,0,9.1,29,-1
14,1500,0,0,8.9,30,-1
14,1600,0,0,8.4,33,-1
14,1700,0,0,8.3,33,-1
14,1800,0,0,6.6,47,-1
14,1900,0,0,5.6,53,-1
14,2000,0,0,5.5,50,-1
14,2100,0,0,6.6,45,-1
14,2200,0,0,8.2,40,-1
14,2300,0,0,11.1,36,-1
15,0,0,0,13.3,33,-1
15,100,0,0,15.7,19,-1
15,200,0,0,17.299999,21,-1
15,300,0,0,17.5,24,-1
15,400,0,0,17.9,16,-1
15,500,0,0,17.4,16,-1
15,600,0,0,17.5,15,-1
15,700,0,0,17,15,-1
15,800,0,0,16,20,-1
15,900,0,0,15,23,-1
15,1000,0,0,14,30,-1
15,1100,0,0,13.4,34,-1
15,1200,0,0,12.6,36,-1
15,1300,0,0,12.1,38,-1
15,1400,0,0,11.8,41,-1
15,1500,0,0,11.4,44,-1
15,1600,0,0,10.3,48,-1
15,1700,0,0,9.3,49,-1
15,1800,0,0,8.8,51,-1
15,1900,0,0,8.4,51,-1
15,2000,0,0,7.8,53,-1
15,2100,0,0,9.1,49,-1
15,2200,0,0,11.2,40,-1
15,2300,0,0,14,32,-1
16,0,0,0,16.299999,25,-1
16,100,0,0,17.6,21,-1
16,200,0,0,19.6,18,-1
16,300,0,0,20.9,16,-1
16,400,0,0,21.4,14,-1
16,500,0,0,21.700001,12,-1
16,600,0,0,21.6,12,-1
16,700,0,0,21.1,12,-1
16,800,0,0,19.299999,13,-1
16,900,0,0,18.1,17,-1
16,1000,0,0,17.299999,16,-1
16,1100,0,0,16.700001,16,-1
16,1200,0,0,15.6,22,-1
16,1300,0,0,14.6,26,-1
16,1400,0,0,13.6,29,-1
16,1500,0,0,13.2,33,-1
16,1600,0,0,12.5,35,-1
16,1700,0,0,12,36,-1
16,1800,0,0,11.1,37,-1
16,1900,0,0,10.8,37,-1
16,2000,0,0,10,41,-1
16,2100,0,0,11.5,37,-1
16,2200,0,0,13.9,30,-1
16,2300,0,0,16.6,23,-1
17,0,0,0,19.200001,19,-1
17,100,0,0,20,21,-1
17,200,0,0,20.6,24,-1
17,300,0,0,20.799999,25,-1
17,400,0,0,21.299999,36,-1
17,500,0,0,20.9,34,-1
17,600,0,0,20.4,36,-1
17,700,0,0,19.6,35,-1
17,800,0,0,18.1,44,-1
17,900,0,0,16.4,50,-1
17,1000,0,0,15.4,57,-1
17,1100,0,0,14.9,60,-1
17,1200,0,0,14.5,60,-1
17,1300,0,0,13.6,64,-1
17,1400,0,0,14.1,59,-1
17,1500,0,0,13.8,59,-1
17,1600,0,0,13,62,-1
17,1700,0,0,12.9,65,-1
17,1800,0,0,12.7,65,-1
17,1900,0,0,12.4,65,-1
17,2000,0,0,12.1,68,-1
17,2100,0,0,13.6,62,-1
17,2200,0,0,14.7,61,-1
17,2300,0,0,14.7,62,-1
18,0,0,0,15.3,59,-1
18,100,0,0,15.2,61,-1
18,200,0,0,15.2,62,-1
18,300,0,0,17,55,-1
18,400,0,0,15.8,60,-1
18,500,0,0,14.8,69,-1
18,600,0,0,13.8,76,-1
18,700,0,0,13.3,79,-1
18,800,0,0,13,81,-1
18,900,0,0,12.6,83,-1
18,1000,0,0,12.8,81,-1
18,1100,0,0,13,81,-1
18,1200,0,0,12.3,84,-1
18,1300,0,0,11.7,85,-1
18,1400,0,0,11.6,86,-1
18,1500,0,0,10.9,88,-1
18,1600,0,0,10.2,92,-1
18,1700,0,0,10.9,87,-1
18,1800,0,0,10.5,86,-1
18,1900,0,0,10.6,85,-1
18,2000,0,0,11.1,76,-1
18,2100,0,0,11.6,63,-1
18,2200,0,0,12,57,-1
18,2300,0,0,12.4,54,-1
19,0,0,0,13.1,50,-1
19,100,0,0,13.4,48,-1
19,200,0,0,14.2,47,-1
19,300,0,0,15.7,43,-1
19,400,0,0,17.5,43,-1
19,500,0,0,18.1,41,-1
19,600,0,0,18.6,39,-1
19,700,0,0,18.6,38,-1
19,800,0,0,17.9,41,-1
19,900,0,0,16.6,46,-1
19,1000,0,0,15.7,52,-1
19,1100,0,0,15.1,54,-1
19,1200,0,0,14.2,57,-1
19,1300,0,0,13.5,60,-1
19,1400,0,0,12.7,62,-1
19,1500,0,0,12.3,63,-1
19,1600,0,0,11.5,65,-1
19,1700,0,0,11.4,66,-1
19,1800,0,0,10.8,68,-1
19,1900,0,0,10.7,69,-1
19,2000,0,0,11.3,65,-1
19,2100,0,0,11.7,65,-1
19,2200,0,0,13.1,60,-1
19,2300,0,0,13.8,61,-1
20,0,0,0,15.3,58,-1
20,100,0,0,16.700001,55,-1
20,200,0,0,18.5,48,-1
20,300,0,0,17.700001,49,-1
20,400,0,0,18,49,-1
20,500,0,0,19.200001,44,-1
20,600,0,0,17.9,49,-1
20,700,0,0,17,58,-1
20,800,0,0,16.200001,65,-1
20,900,0,0,15.8,68,-1
20,1000,0,0,15.6,69,-1
20,1100,0,1,15,76,-1
20,1200,0,0,14.2,84,-1
20,1300,0,0,13.7,90,-1
20,1400,0,0,13.6,91,-1
20,1500,0.5,1,13.2,91,-1
20,1600,0,0,13.3,91,-1
20,1700,0,0,13.3,89,-1
20,1800,0,0,12.9,88,-1
20,1900,0,0,13.1,88,-1
20,2000,0,0,13.3,86,-1
20,2100,0,0,13.6,86,-1
20,2200,0,0,14,84,-1
20,2300,0,0,15.1,79,-1
21,0,0,0,15.5,74,-1
21,100,0,0,15.5,75,-1
21,200,0,0,17.200001,64,-1
21,300,0,0,17.6,62,-1
21,400,0,0,18.1,63,-1
21,500,0,0,19.1,60,-1
21,600,0,0,19.799999,55,-1
21,700,0,0,19.5,57,-1
21,800,0,0,18.200001,59,-1
21,900,0,0,16.700001,62,-1
21,1000,0,0,16.200001,65,-1
21,1100,0,0,15.1,67,-1
21,1200,0,0,14.5,67,-1
21,1300,0,0,14.1,69,-1
21,1400,0,0,13.8,73,-1
21,1500,0,0,13.3,75,-1
21,1600,0,0,13.2,77,-1
21,1700,0,0,13.2,76,-1
21,1800,0,0,12.4,81,-1
21,1900,0,0,12,83,-1
21,2000,0,0,11.7,85,-1
21,2100,0,0,12.9,79,-1
21,2200,0,0,15.3,70,-1
21,2300,-1,-1,-50,-1,-1
22,0,0,0,19.6,55,-1
22,100,0,0,21.4,51,-1
22,200,0,0,23.6,39,-1
22,300,0,0,25,29,-1
22,400,0,0,26,25,-1
22,500,0,0,27.200001,26,-1
22,600,0,0,28.200001,21,-1
22,700,0,0,28.200001,21,-1
22,800,0,0,25.4,31,-1
22,900,0,0,24.299999,33,-1
22,1000,0,0,22.9,39,-1
22,1100,0,0,21.700001,44,-1
22,1200,0,0,20.9,43,-1
22,1300,0,0,19.5,47,-1
22,1400,0,0,19,45,-1
22,1500,0,0,18.299999,45,-1
22,1600,0,0,18.1,52,-1
22,1700,0,0,17.4,54,-1
22,1800,0,0,17.4,57,-1
22,1900,0,0,16.5,60,-1
22,2000,0,0,16.4,60,-1
22,2100,0,0,17.4,58,-1
22,2200,0,0,19,50,-1
22,2300,0,0,21.299999,46,-1
23,0,0,0,22.5,45,-1
23,100,0,0,24.299999,44,-1
23,200,0,0,25.1,40,-1
23,300,0,0,25.1,42,-1
23,400,0,0,25.200001,41,-1
23,500,0,0,25.200001,40,-1
23,600,0,0,25,42,-1
23,700,0,0,24.4,44,-1
23,800,0,0,23.4,48,-1
23,900,0,0,20.9,56,-1
23,1000,0,0,19.799999,58,-1
23,1100,0,0,19.4,60,-1
23,1200,0,0,18.799999,61,-1
23,1300,0,0,18.6,61,-1
23,1400,0,0,18.4,64,-1
23,1500,0,1,18.200001,66,-1
23,1600,0.5,1,16.299999,83,-1
23,1700,1.5,1,16.200001,87,-1
23,1800,0.5,0,15.8,89,-1
23,1900,1,0,15.9,89,-1
23,2000,0,0,15.9,89,-1
23,2100,0,0,16.4,89,-1
23,2200,0,0,16.799999,82,-1
23,2300,0,0,17.700001,80,-1
24,0,0,0,19.6,66,-1
24,100,0,0,21.5,62,-1
24,200,0,0,22.200001,58,-1
24,300,0,0,24.299999,52,-1
24,400,0,0,24.299999,54,-1
24,500,0,0,25.799999,46,-1
24,600,0,0,25,50,-1
24,700,0,0,23.5,54,-1
24,800,0,0,22.5,53,-1
24,900,0,0,20.9,56,-1
24,1000,0,0,20,58,-1
24,1100,0,0,19.700001,59,-1
24,1200,0,0,19.6,59,-1
24,1300,0,0,18.5,65,-1
24,1400,0,0,17.9,68,-1
24,1500,0,0,17.700001,70,-1
24,1600,0,0,17.799999,71,-1
24,1700,0,0,17.799999,70,-1
24,1800,0,0,17.799999,66,-1
24,1900,0,0,17.1,65,-1
24,2000,0,0,16.299999,63,-1
24,2100,0,0,15.7,59,-1
24,2200,0,0,15.6,56,-1
24,2300,0,0,15.6,55,-1
25,0,0,0,14.6,56,-1
25,100,0,0,15,53,-1
25,200,0,0,14.5,55,-1
25,300,0.5,0,13.1,67,-1
25,400,0,0,12.9,67,-1
25,500,2,1,11.6,83,-1
25,600,1,1,10.9,85,-1
25,700,0.5,0,10.3,89,-1
25,800,0,0,10.3,86,-1
25,900,0.5,1,10.2,90,-1
25,1000,1.5,1,10.2,92,-1
25,1100,1.5,1,10.1,93,-1
25,1200,1,1,10,94,-1
25,1300,2.5,1,10,94,-1
25,1400,2,1,9.8,93,-1
25,1500,0,0,9.6,89,-1
25,1600,1,1,9.2,92,-1
25,1700,1,1,8.9,91,-1
25,1800,2,1,8.9,92,-1
25,1900,1,0,8.3,89,-1
25,2000,0,0,8.5,89,-1
25,2100,0,0,8.8,82,-1
25,2200,0,0,9,77,-1
25,2300,0,0,9.6,72,-1
26,0,0,0,10,69,-1
26,100,0,0,10.2,64,-1
26,200,0,0,10.8,63,-1
26,300,0,0,10.7,61,-1
26,400,0,0,10.3,67,-1
26,500,0,0,10.3,74,-1
26,600,0,0,10.5,75,-1
26,700,0,0,9.8,77,-1
26,800,0,0,10.2,71,-1
26,900,0,0,10.2,66,-1
26,1000,0,0,10,62,-1
26,1100,0,0,9.1,68,-1
26,1200,0,0,9,66,-1
26,1300,0,0,8.5,68,-1
26,1400,0,0,7.9,71,-1
26,1500,0,0,7.4,72,-1
26,1600,0,0,7.4,71,-1
26,1700,0,0,6.9,76,-1
26,1800,0,0,6.4,79,-1
26,1900,0,0,5.8,80,-1
26,2000,0,0,5.7,82,-1
26,2100,0,0,7.6,72,-1
26,2200,0,0,8.9,64,-1
26,2300,0,0,11,56,-1
27,0,0,0,13.6,50,-1
27,100,0,0,15,47,-1
27,200,0,0,16.799999,41,-1
27,300,0,0,17.700001,33,-1
27,400,0,0,17.6,34,-1
27,500,0,0,17.9,30,-1
27,600,0,0,17.299999,34,-1
27,700,0,0,17.1,34,-1
27,800,0,0,15.9,41,-1
27,900,0,0,14.8,46,-1
27,1000,0,0,13.9,51,-1
27,1100,0,0,13.2,54,-1
27,1200,0,0,13.1,53,-1
27,1300,0,0,13.1,49,-1
27,1400,0,0,12.9,51,-1
27,1500,0,0,13.3,46,-1
27,1600,0,0,12.7,52,-1
27,1700,0,0,12.6,52,-1
27,1800,0,0,12.3,53,-1
27,1900,0,0,12.2,55,-1
27,2000,0,0,11.8,60,-1
27,2100,0,0,11.9,62,-1
27,2200,0,0,12.4,61,-1
27,2300,0,0,12.7,59,-1
28,0,0,0,13.2,54,-1
28,100,0,0,14.7,48,-1
28,200,0,0,16.5,41,-1
28,300,0,0,15.7,42,-1
28,400,0,0,15.3,40,-1
28,500,0,0,16.200001,39,-1
28,600,0,0,15.6,38,-1
28,700,0,0,15.2,42,-1
28,800,0,0,14.9,42,-1
28,900,0,0,14.3,43,-1
28,1000,0,0,13.4,47,-1
28,1100,0,0,12.8,48,-1
28,1200,0,0,12.4,50,-1
28,1300,0,0,11.9,55,-1
28,1400,0,0,11.2,59,-1
28,1500,0,0,11,62,-1
28,1600,0,0,10.3,64,-1
28,1700,0,0,9.9,65,-1
28,1800,0,0,9.6,67,-1
28,1900,0,0,9.4,67,-1
28,2000,0,0,9.5,67,-1
28,2100,0,0,10.3,65,-1
28,2200,0,0,12.1,58,-1
28,2300,0,0,13.4,51,-1
29,0,0,0,14.5,49,-1
29,100,0,0,15.7,46,-1
29,200,0,0,16.1,46,-1
29,300,0,0,15.9,46,-1
29,400,0,0,15.8,46,-1
29,500,0,0,16,45,-1
29,600,0,0,16.299999,44,-1
29,700,0,0,17.299999,43,-1
29,800,0,0,16.799999,43,-1
29,900,0,0,15,50,-1
29,1000,0,0,14.3,54,-1
29,1100,0,0,14.3,56,-1
29,1200,0,0,13.4,62,-1
29,1300,0,0,12.8,65,-1
29,1400,0,0,12.2,67,-1
29,1500,0,0,11.5,68,-1
29,1600,0,0,10.9,71,-1
29,1700,0,0,10.8,73,-1
29,1800,0,0,10.3,73,-1
29,1900,0,0,9.6,78,-1
29,2000,0,0,10,76,-1
29,2100,0,0,10.9,71,-1
29,2200,0,0,12.7,62,-1
29,2300,0,0,14.9,55,-1
30,0,0,0,17.1,44,-1
30,100,0,0,18.700001,43,-1
30,200,0,0,19.5,44,-1
30,300,0,0,20.6,39,-1
30,400,0,0,21.4,34,-1
30,500,0,0,22.6,32,-1
30,600,0,0,21.9,37,-1
30,700,0,0,21,39,-1
30,800,0,0,19.200001,42,-1
30,900,0,0,17.4,48,-1
30,1000,0,0,16.5,51,-1
30,1100,0,0,15.9,53,-1
30,1200,0,0,15.6,50,-1
30,1300,0,0,14.8,52,-1
30,1400,0,0,14.7,52,-1
30,1500,0,0,14.2,54,-1
30,1600,0,0,13.7,57,-1
30,1700,0,0,13.4,59,-1
30,1800,0,0,13,61,-1
30,1900,0,0,12.5,66,-1
30,2000,0,0,12.3,70,-1
30,2100,0,0,13.3,64,-1
30,2200,0,0,14.9,58,-1
30,2300,0,0,16.1,54,-1
 Start : 20190501 ,,,,,,
1,0,0,0,17.6,52,-1
1,100,0,0,18.799999,50,-1
1,200,0,0,20.799999,44,-1
1,300,0,0,22.200001,38,-1
1,400,0,0,22.200001,41,-1
1,500,0,0,22.200001,42,-1
1,600,0,0,20.6,47,-1
1,700,0,0,20.200001,46,-1
1,800,0,0,18.5,52,-1
1,900,0,0,17.6,53,-1
1,1000,0,0,17.799999,49,-1
1,1100,0,0,18.5,29,-1
1,1200,0,0,16.5,34,-1
1,1300,0,0,16.4,33,-1
1,1400,0,0,15.1,38,-1
1,1500,0,0,15.2,36,-1
1,1600,0,0,13.9,42,-1
1,1700,0,0,13.8,44,-1
1,1800,0,0,13.3,45,-1
1,1900,0,0,13.2,46,-1
1,2000,0,0,13,52,-1
1,2100,0,0,14.2,46,-1
1,2200,0,0,16.4,39,-1
1,2300,0,0,18.5,32,-1
2,0,0,0,20.200001,26,-1
2,100,0,0,21.1,19,-1
2,200,0,0,23.299999,18,-1
2,300,0,0,23.9,19,-1
2,400,0,0,24.799999,18,-1
2,500,0,0,25.4,18,-1
2,600,0,0,24.1,19,-1
2,700,0,0,21.5,24,-1
2,800,0,0,19.700001,23,-1
2,900,0,0,18.4,23,-1
2,1000,0,0,17.6,26,-1
2,1100,0,0,16.6,29,-1
2,1200,0,0,16.1,30,-1
2,1300,0,0,15.3,31,-1
2,1400,0,0,15,35,-1
2,1500,0,0,14.5,40,-1
2,1600,0,0,13.6,44,-1
2,1700,0,0,12.8,46,-1
2,1800,0,0,12.3,47,-1
2,1900,0,0,11.6,51,-1
2,2000,0,0,11.7,51,-1
2,2100,0,0,13,44,-1
2,2200,0,0,15.6,37,-1
2,2300,0,0,17.9,31,-1
3,0,0,0,19.299999,29,-1
3,100,0,0,22.299999,29,-1
3,200,0,0,23.9,24,-1
3,300,0,0,25.4,20,-1
3,400,0,0,26.1,21,-1
3,500,0,0,25.700001,20,-1
3,600,0,0,24.9,21,-1
3,700,0,0,24.299999,19,-1
3,800,0,0,23.299999,25,-1
3,900,0,0,21.1,32,-1
3,1000,0,0,19.299999,38,-1
3,1100,0,0,18,47,-1
3,1200,0,0,16.700001,49,-1
3,1300,0,0,16,50,-1
3,1400,0,0,16.1,51,-1
3,1500,0,0,16.200001,52,-1
3,1600,0,0,15.1,57,-1
3,1700,0,0,14.4,61,-1
3,1800,0,0,14.2,61,-1
3,1900,0,0,13.8,64,-1
3,2000,0,0,13.6,65,-1
3,2100,0,0,14.4,62,-1
3,2200,0,0,16.1,55,-1
3,2300,0,0,18.5,50,-1
4,0,0,0,20.700001,40,-1
4,100,0,0,23.200001,34,-1
4,200,0,0,24.9,31,-1
4,300,0,0,26.6,25,-1
4,400,0,0,27.4,25,-1
4,500,0,0,27.200001,23,-1
4,600,0,0,26.9,27,-1
4,700,0,0,26.1,27,-1
4,800,0,0,24.4,21,-1
4,900,0,0,22.299999,23,-1
4,1000,0,0,21.299999,25,-1
4,1100,0,0,20.700001,27,-1
4,1200,0,0,19,35,-1
4,1300,0,0,18.6,38,-1
4,1400,0,0,18.6,38,-1
4,1500,0,0,17.700001,42,-1
4,1600,0,0,17.200001,44,-1
4,1700,0,0,16.6,48,-1
4,1800,0,0,15.8,53,-1
4,1900,0,0,15,56,-1
4,2000,0,0,14.8,55,-1
4,2100,0,0,15.5,52,-1
4,2200,0,0,17.1,46,-1
4,2300,0,0,19.6,41,-1
